date,open,high,low,close,adj_close,volume
1980-12-12 00:00:00-05:00,0.1283479928970337,0.1289059966802597,0.1283479928970337,0.1283479928970337,0.09872592240571976,469033600
1980-12-15 00:00:00-05:00,0.12221000343561172,0.12221000343561172,0.12165199965238571,0.12165199965238571,0.09357530623674393,175884800
1980-12-16 00:00:00-05:00,0.1132809966802597,0.1132809966802597,0.11272300034761429,0.11272300034761429,0.08670708537101746,105728000
1980-12-17 00:00:00-05:00,0.11551299691200256,0.11607100069522858,0.11551299691200256,0.11551299691200256,0.08885320276021957,86441600
1980-12-18 00:00:00-05:00,0.11886200308799744,0.11941999942064285,0.11886200308799744,0.11886200308799744,0.09142924845218658,73449600
1980-12-19 00:00:00-05:00,0.12611599266529083,0.12667399644851685,0.12611599266529083,0.12611599266529083,0.09700904786586761,48630400
1980-12-22 00:00:00-05:00,0.1322540044784546,0.1328130066394806,0.1322540044784546,0.1322540044784546,0.10173045843839645,37363200
1980-12-23 00:00:00-05:00,0.13783499598503113,0.13839299976825714,0.13783499598503113,0.13783499598503113,0.1060233786702156,46950400
1980-12-24 00:00:00-05:00,0.14508900046348572,0.14564700424671173,0.14508900046348572,0.14508900046348572,0.11160320788621902,48003200
1980-12-26 00:00:00-05:00,0.15848200023174286,0.15904000401496887,0.15848200023174286,0.15848200023174286,0.1219051405787468,55574400
1980-12-29 00:00:00-05:00,0.16071400046348572,0.16127200424671173,0.16071400046348572,0.16071400046348572,0.12362199276685715,93161600
1980-12-30 00:00:00-05:00,0.15736599266529083,0.15736599266529083,0.156808003783226,0.156808003783226,0.12061750143766403,68880000
1980-12-31 00:00:00-05:00,0.1529020071029663,0.1529020071029663,0.1523440033197403,0.1523440033197403,0.11718378961086273,35750400
1981-01-02 00:00:00-05:00,0.15401799976825714,0.15513400733470917,0.15401799976825714,0.15401799976825714,0.11847146600484848,21660800
1981-01-05 00:00:00-05:00,0.15122799575328827,0.15122799575328827,0.15067000687122345,0.15067000687122345,0.11589609831571579,35728000
1981-01-06 00:00:00-05:00,0.1445309966802597,0.1445309966802597,0.1439729928970337,0.1439729928970337,0.11074477434158325,45158400
1981-01-07 00:00:00-05:00,0.13839299976825714,0.13839299976825714,0.13783499598503113,0.13783499598503113,0.1060233786702156,55686400
1981-01-08 00:00:00-05:00,0.13560299575328827,0.13560299575328827,0.13504500687122345,0.13504500687122345,0.10387727618217468,39827200
1981-01-09 00:00:00-05:00,0.14229899644851685,0.14285700023174286,0.14229899644851685,0.14229899644851685,0.10945712774991989,21504000
1981-01-12 00:00:00-05:00,0.14229899644851685,0.14229899644851685,0.141183003783226,0.141183003783226,0.10859865695238113,23699200
1981-01-13 00:00:00-05:00,0.1367190033197403,0.1367190033197403,0.13616099953651428,0.13616099953651428,0.10473571717739105,23049600
1981-01-14 00:00:00-05:00,0.1367190033197403,0.1372770071029663,0.1367190033197403,0.1367190033197403,0.10516493022441864,14291200
1981-01-15 00:00:00-05:00,0.13950900733470917,0.140625,0.13950900733470917,0.13950900733470917,0.10731098800897598,14067200
1981-01-16 00:00:00-05:00,0.13895100355148315,0.13895100355148315,0.13839299976825714,0.13839299976825714,0.10645254701375961,13395200
1981-01-19 00:00:00-05:00,0.14676299691200256,0.14732100069522858,0.14676299691200256,0.14676299691200256,0.11289083957672119,41574400
1981-01-20 00:00:00-05:00,0.14285700023174286,0.14285700023174286,0.14229899644851685,0.14229899644851685,0.10945712774991989,30083200
1981-01-21 00:00:00-05:00,0.14508900046348572,0.14620499312877655,0.14508900046348572,0.14508900046348572,0.11160320788621902,15904000
1981-01-22 00:00:00-05:00,0.14676299691200256,0.1478790044784546,0.14676299691200256,0.14676299691200256,0.11289083957672119,35548800
1981-01-23 00:00:00-05:00,0.14676299691200256,0.14732100069522858,0.14620499312877655,0.14620499312877655,0.11246158927679062,11222400
1981-01-26 00:00:00-05:00,0.1445309966802597,0.1445309966802597,0.1439729928970337,0.1439729928970337,0.11074477434158325,24640000
1981-01-27 00:00:00-05:00,0.1439729928970337,0.1439729928970337,0.14285700023174286,0.14285700023174286,0.1098862737417221,23699200
1981-01-28 00:00:00-05:00,0.13895100355148315,0.13895100355148315,0.13839299976825714,0.13839299976825714,0.10645254701375961,28156800
1981-01-29 00:00:00-05:00,0.13392899930477142,0.13392899930477142,0.1333709955215454,0.1333709955215454,0.10258963704109192,43904000
1981-01-30 00:00:00-05:00,0.12723200023174286,0.12723200023174286,0.12611599266529083,0.12611599266529083,0.09700904786586761,46188800
1981-02-02 00:00:00-05:00,0.11941999942064285,0.11941999942064285,0.11886200308799744,0.11886200308799744,0.09142924845218658,23766400
1981-02-03 00:00:00-05:00,0.12332600355148315,0.12388399988412857,0.12332600355148315,0.12332600355148315,0.0948629379272461,19152000
1981-02-04 00:00:00-05:00,0.12779000401496887,0.1283479928970337,0.12779000401496887,0.12779000401496887,0.09829667955636978,27865600
1981-02-05 00:00:00-05:00,0.12779000401496887,0.1289059966802597,0.12779000401496887,0.12779000401496887,0.09829667955636978,7929600
1981-02-06 00:00:00-05:00,0.1283479928970337,0.1289059966802597,0.1283479928970337,0.1283479928970337,0.09872592240571976,13865600
1981-02-09 00:00:00-05:00,0.12276799976825714,0.12276799976825714,0.12165199965238571,0.12165199965238571,0.09357530623674393,16755200
1981-02-10 00:00:00-05:00,0.12165199965238571,0.12221000343561172,0.12165199965238571,0.12165199965238571,0.09357530623674393,18345600
1981-02-11 00:00:00-05:00,0.11830399930477142,0.11830399930477142,0.11774600297212601,0.11774600297212601,0.09057080745697021,13843200
1981-02-12 00:00:00-05:00,0.1171879991889,0.1171879991889,0.11662899702787399,0.11662899702787399,0.08971159160137177,14560000
1981-02-13 00:00:00-05:00,0.11495500057935715,0.11495500057935715,0.11383900046348572,0.11383900046348572,0.08756554126739502,11155200
1981-02-17 00:00:00-05:00,0.11662899702787399,0.1171879991889,0.11662899702787399,0.11662899702787399,0.08971159160137177,12275200
1981-02-18 00:00:00-05:00,0.12165199965238571,0.12276799976825714,0.12165199965238571,0.12165199965238571,0.09357530623674393,19241600
1981-02-19 00:00:00-05:00,0.11495500057935715,0.11495500057935715,0.11439699679613113,0.11439699679613113,0.08799481391906738,22310400
1981-02-20 00:00:00-05:00,0.10881700366735458,0.10881700366735458,0.10825899988412857,0.10825899988412857,0.08327335119247437,24371200
1981-02-23 00:00:00-05:00,0.10993299633264542,0.11049100011587143,0.10993299633264542,0.10993299633264542,0.08456104248762131,14112000
1981-02-24 00:00:00-05:00,0.10714299976825714,0.10714299976825714,0.10602699965238571,0.10602699965238571,0.08155649900436401,16979200
1981-02-25 00:00:00-05:00,0.11272300034761429,0.1132809966802597,0.11272300034761429,0.11272300034761429,0.08670708537101746,19488000
1981-02-26 00:00:00-05:00,0.11439699679613113,0.11495500057935715,0.11439699679613113,0.11439699679613113,0.08799481391906738,10841600
1981-02-27 00:00:00-05:00,0.11830399930477142,0.11941999942064285,0.11830399930477142,0.11830399930477142,0.0910000205039978,14761600
1981-03-02 00:00:00-05:00,0.11886200308799744,0.11941999942064285,0.11886200308799744,0.11886200308799744,0.09142924845218658,11760000
1981-03-03 00:00:00-05:00,0.11774600297212601,0.11774600297212601,0.1171879991889,0.1171879991889,0.09014160931110382,16172800
1981-03-04 00:00:00-05:00,0.11662899702787399,0.11662899702787399,0.11607100069522858,0.11607100069522858,0.08928240835666656,13708800
1981-03-05 00:00:00-05:00,0.11607100069522858,0.11607100069522858,0.11551299691200256,0.11551299691200256,0.08885320276021957,5376000
1981-03-06 00:00:00-05:00,0.11551299691200256,0.11551299691200256,0.11439699679613113,0.11439699679613113,0.08799481391906738,11603200
1981-03-09 00:00:00-05:00,0.10602699965238571,0.10602699965238571,0.1054690033197403,0.1054690033197403,0.08112732321023941,15321600
1981-03-10 00:00:00-05:00,0.10100399702787399,0.10100399702787399,0.10044600069522858,0.10044600069522858,0.07726359367370605,28380800
1981-03-11 00:00:00-05:00,0.0976559966802597,0.0976559966802597,0.09653999656438828,0.09653999656438828,0.07425905764102936,29859200
1981-03-12 00:00:00-05:00,0.10044600069522858,0.10100399702787399,0.10044600069522858,0.10044600069522858,0.07726359367370605,59248000
1981-03-13 00:00:00-05:00,0.09988799691200256,0.09988799691200256,0.09933000057935715,0.09933000057935715,0.07640513777732849,231302400
1981-03-16 00:00:00-05:00,0.10323700308799744,0.10435300320386887,0.10323700308799744,0.10323700308799744,0.07941046357154846,37228800
1981-03-17 00:00:00-05:00,0.10825899988412857,0.109375,0.10825899988412857,0.10825899988412857,0.08327335119247437,43747200
1981-03-18 00:00:00-05:00,0.11495500057935715,0.11607100069522858,0.11495500057935715,0.11495500057935715,0.088423952460289,36937600
1981-03-19 00:00:00-05:00,0.11439699679613113,0.11439699679613113,0.11383900046348572,0.11383900046348572,0.08756554126739502,37811200
1981-03-20 00:00:00-05:00,0.11495500057935715,0.11607100069522858,0.11495500057935715,0.11495500057935715,0.088423952460289,14604800
1981-03-23 00:00:00-05:00,0.11941999942064285,0.12053599953651428,0.11941999942064285,0.11941999942064285,0.09185846894979477,22019200
1981-03-24 00:00:00-05:00,0.11941999942064285,0.11941999942064285,0.11886200308799744,0.11886200308799744,0.09142924845218658,28156800
1981-03-25 00:00:00-05:00,0.11774600297212601,0.11774600297212601,0.11662899702787399,0.11662899702787399,0.08971159160137177,7056000
1981-03-26 00:00:00-05:00,0.11495500057935715,0.11495500057935715,0.11439699679613113,0.11439699679613113,0.08799481391906738,12275200
1981-03-27 00:00:00-05:00,0.11104899644851685,0.11104899644851685,0.11049100011587143,0.11049100011587143,0.08499021083116531,12252800
1981-03-30 00:00:00-05:00,0.11049100011587143,0.11160700023174286,0.11049100011587143,0.11049100011587143,0.08499021083116531,9900800
1981-03-31 00:00:00-05:00,0.11049100011587143,0.11049100011587143,0.109375,0.109375,0.08413182199001312,15993600
1981-04-01 00:00:00-05:00,0.10881700366735458,0.10881700366735458,0.10825899988412857,0.10825899988412857,0.08327335119247437,34070400
1981-04-02 00:00:00-05:00,0.11774600297212601,0.11830399930477142,0.11774600297212601,0.11774600297212601,0.09057080745697021,31404800
1981-04-03 00:00:00-05:00,0.11830399930477142,0.11886200308799744,0.11830399930477142,0.11830399930477142,0.0910000205039978,16486400
1981-04-06 00:00:00-05:00,0.11662899702787399,0.11662899702787399,0.11607100069522858,0.11607100069522858,0.08928240835666656,22803200
1981-04-07 00:00:00-05:00,0.11551299691200256,0.11551299691200256,0.11495500057935715,0.11495500057935715,0.088423952460289,10684800
1981-04-08 00:00:00-05:00,0.12053599953651428,0.12165199965238571,0.12053599953651428,0.12053599953651428,0.09271687269210815,21952000
